Date;Open;High;Low;Close
03.10.2018;118750;118780;118750;118770
03.10.2018;118770;118780;118720;118740
03.10.2018;118760;118790;118700;118770
03.10.2018;118780;118780;118770;118780
03.10.2018;118770;118780;118760;118760
03.10.2018;118750;118810;118720;118740
03.10.2018;118740;118780;118740;118760
03.10.2018;118760;118780;118740;118770
03.10.2018;118760;118770;118720;118720
03.10.2018;118720;118780;118720;118780
03.10.2018;118780;118790;118740;118750
03.10.2018;118760;118770;118740;118760
03.10.2018;118760;118760;118700;118720
03.10.2018;118710;118720;118630;118650
03.10.2018;118650;118700;118630;118670
03.10.2018;118680;118740;118670;118680
03.10.2018;118680;118720;118650;118720
03.10.2018;118720;118730;118680;118690
03.10.2018;118680;118680;118660;118680
03.10.2018;118680;118690;118650;118660
03.10.2018;118650;118660;118610;118650
03.10.2018;118640;118660;118620;118620
03.10.2018;118630;118640;118620;118630
03.10.2018;118620;118630;118590;118590
03.10.2018;118590;118600;118470;118530
03.10.2018;118540;118580;118520;118520
03.10.2018;118550;118550;118500;118500
03.10.2018;118490;118550;118480;118500
03.10.2018;118520;118520;118340;118340
03.10.2018;118340;118370;118280;118310
03.10.2018;118300;118380;118280;118350
03.10.2018;118360;118380;118330;118370
03.10.2018;118350;118380;118320;118380
03.10.2018;118350;118350;118300;118330
03.10.2018;118340;118360;118300;118340
03.10.2018;118350;118350;118290;118290
03.10.2018;118300;118370;118290;118370
03.10.2018;118370;118390;118350;118390
03.10.2018;118390;118390;118330;118330
03.10.2018;118320;118340;118300;118310
03.10.2018;118300;118380;118290;118380
03.10.2018;118380;118390;118300;118300
03.10.2018;118320;118330;118300;118320
03.10.2018;118320;118350;118300;118310
03.10.2018;118310;118340;118150;118200
03.10.2018;118200;118220;118140;118150
03.10.2018;118150;118180;117850;117920
03.10.2018;117920;117940;117880;117910
03.10.2018;117910;117980;117860;117980
03.10.2018;117960;118070;117960;118050
03.10.2018;118060;118120;118020;118080
03.10.2018;118080;118090;117870;117920
03.10.2018;117920;117970;117890;117910
03.10.2018;117910;118000;117890;117920
03.10.2018;117920;117940;117650;117700
03.10.2018;117700;117810;117680;117800
03.10.2018;117790;117880;117770;117880
03.10.2018;117880;117890;117820;117830
03.10.2018;117830;117960;117830;117940
03.10.2018;117930;117940;117900;117910
03.10.2018;117900;117960;117900;117930
03.10.2018;117930;117950;117800;117840
03.10.2018;117840;117880;117800;117810
03.10.2018;117820;117820;117730;117780
03.10.2018;117800;117800;117630;117680
03.10.2018;117690;117740;117660;117680
03.10.2018;117670;117780;117640;117780
03.10.2018;117770;117790;117760;117770
03.10.2018;117760;117770;117700;117710
03.10.2018;117730;117780;117730;117770
03.10.2018;117760;117770;117700;117700
03.10.2018;117710;117770;117700;117750
03.10.2018;117770;117770;117680;117740
03.10.2018;117730;117750;117690;117710
03.10.2018;117710;117720;117680;117700
03.10.2018;117700;117750;117680;117740
03.10.2018;117750;117770;117730;117760
03.10.2018;117750;117760;117700;117710
03.10.2018;117700;117730;117680;117710
03.10.2018;117730;117740;117680;117680
03.10.2018;117670;117670;117580;117590
03.10.2018;117590;117590;117540;117560
03.10.2018;117560;117620;117540;117590
03.10.2018;117590;117670;117590;117640
03.10.2018;117640;117720;117640;117710
03.10.2018;117720;117720;117670;117720
03.10.2018;117720;117720;117680;117700
03.10.2018;117690;117700;117660;117690
03.10.2018;117690;117710;117650;117700
03.10.2018;117710;117790;117700;117770
03.10.2018;117770;117770;117730;117750
03.10.2018;117750;117780;117750;117750
03.10.2018;117750;117750;117680;117680
03.10.2018;117690;117730;117680;117700
03.10.2018;117690;117700;117670;117680
03.10.2018;117670;117690;117630;117680
03.10.2018;117670;117680;117640;117650
03.10.2018;117670;117710;117670;117710
03.10.2018;117700;117730;117680;117730
03.10.2018;117730;117740;117710;117730
03.10.2018;117720;117760;117710;117720
03.10.2018;117720;117720;117690;117690
03.10.2018;117690;117710;117670;117710
03.10.2018;117710;117770;117710;117730
03.10.2018;117740;117750;117710;117740
03.10.2018;117750;117770;117710;117730
03.10.2018;117750;117770;117730;117740
03.10.2018;117750;117790;117750;117780
03.10.2018;117790;117830;117780;117800
03.10.2018;117790;117820;117760;117790
03.10.2018;117800;117830;117760;117760
03.10.2018;117770;117780;117700;117730
03.10.2018;117740;117750;117710;117720
03.10.2018;117720;117720;117660;117700
03.10.2018;117710;117710;117670;117690
03.10.2018;117670;117670;117650;117650
03.10.2018;117650;117670;117650;117660
03.10.2018;117670;117690;117650;117680
03.10.2018;117690;117750;117680;117730
03.10.2018;117730;117750;117720;117740
03.10.2018;117740;117800;117740;117790
03.10.2018;117780;117810;117770;117770
03.10.2018;117770;117780;117760;117760
03.10.2018;117770;117770;117740;117750
03.10.2018;117760;117780;117740;117750
03.10.2018;117760;117810;117730;117800
03.10.2018;117800;117920;117800;117900
03.10.2018;117900;117900;117860;117880
03.10.2018;117870;117950;117850;117920
03.10.2018;117930;117940;117900;117900
03.10.2018;117900;117900;117860;117860
03.10.2018;117860;117900;117860;117900
03.10.2018;117900;117910;117890;117910
03.10.2018;117900;117920;117890;117900
03.10.2018;117910;117910;117870;117870
03.10.2018;117860;117890;117860;117890
03.10.2018;117880;117890;117860;117870
03.10.2018;117870;117870;117830;117830
03.10.2018;117830;117860;117830;117850
03.10.2018;117850;117860;117850;117850
03.10.2018;117850;117850;117820;117830
03.10.2018;117840;117840;117800;117810
03.10.2018;117800;117830;117790;117810
03.10.2018;117820;117850;117810;117840
03.10.2018;117860;117900;117850;117880
03.10.2018;117880;117890;117850;117850
03.10.2018;117860;117860;117840;117840
03.10.2018;117850;117870;117840;117850
03.10.2018;117860;117870;117860;117870
03.10.2018;117870;117870;117850;117860
03.10.2018;117850;117850;117810;117810
03.10.2018;117810;117850;117810;117850
03.10.2018;117840;117850;117820;117850
03.10.2018;117840;117840;117820;117820
03.10.2018;117830;117850;117820;117840
03.10.2018;117840;117850;117830;117830
03.10.2018;117830;117850;117820;117850
03.10.2018;117830;117850;117820;117830
03.10.2018;117830;117840;117820;117830
03.10.2018;117820;117850;117820;117840
03.10.2018;117840;117880;117840;117850
03.10.2018;117860;117960;117860;117940
03.10.2018;117950;117960;117900;117910
28.11.2018;109590;110300;109590;110280
28.11.2018;110280;110360;110120;110150
28.11.2018;110160;110250;110150;110200
28.11.2018;110190;110390;110070;110330
28.11.2018;110320;110460;110270;110450
28.11.2018;110450;110470;110360;110380
28.11.2018;110400;110430;110300;110320
28.11.2018;110330;110360;110260;110290
28.11.2018;110290;110340;110260;110330
28.11.2018;110310;110350;110270;110280
28.11.2018;110300;110370;110290;110310
28.11.2018;110310;110330;110210;110260
28.11.2018;110260;110300;110150;110170
28.11.2018;110170;110180;110090;110100
28.11.2018;110100;110200;110090;110190
28.11.2018;110180;110200;110090;110090
28.11.2018;110100;110190;110080;110160
28.11.2018;110160;110190;110120;110170
28.11.2018;110160;110160;110110;110130
28.11.2018;110140;110150;110080;110130
28.11.2018;110120;110200;110080;110180
28.11.2018;110190;110340;110170;110280
28.11.2018;110290;110330;110220;110240
28.11.2018;110230;110340;110200;110320
28.11.2018;110330;110360;110300;110320
28.11.2018;110320;110330;110280;110290
28.11.2018;110300;110300;110200;110240
28.11.2018;110240;110300;110240;110280
28.11.2018;110290;110360;110290;110310
28.11.2018;110320;110330;110270;110310
28.11.2018;110300;110370;110290;110310
28.11.2018;110310;110330;110280;110310
28.11.2018;110300;110350;110280;110320
28.11.2018;110320;110320;110240;110240
28.11.2018;110250;110280;110210;110280
28.11.2018;110270;110310;110260;110310
28.11.2018;110310;110310;110260;110280
28.11.2018;110280;110300;110250;110280
28.11.2018;110280;110280;110160;110220
28.11.2018;110220;110260;110210;110250
28.11.2018;110260;110330;110250;110300
28.11.2018;110310;110370;110300;110340
28.11.2018;110340;110350;110330;110330
28.11.2018;110330;110400;110330;110380
28.11.2018;110380;110400;110310;110340
28.11.2018;110340;110350;110310;110310
28.11.2018;110310;110310;110220;110250
28.11.2018;110250;110340;110250;110330
28.11.2018;110340;110390;110340;110370
28.11.2018;110370;110380;110300;110310
28.11.2018;110310;110340;110280;110340
28.11.2018;110320;110370;110320;110350
28.11.2018;110340;110410;110340;110400
28.11.2018;110390;110400;110330;110340
28.11.2018;110360;110370;110320;110320
28.11.2018;110320;110410;110320;110380
28.11.2018;110370;110390;110340;110360
28.11.2018;110370;110420;110360;110380
28.11.2018;110390;110410;110360;110410
28.11.2018;110400;110400;110290;110330
28.11.2018;110360;110420;110320;110370
28.11.2018;110370;110400;110310;110340
28.11.2018;110340;110430;110330;110390
28.11.2018;110390;110430;110370;110430
28.11.2018;110420;110460;110400;110440
28.11.2018;110440;110460;110420;110430
28.11.2018;110430;110460;110380;110390
28.11.2018;110400;110410;110350;110400
28.11.2018;110400;110410;110370;110380
28.11.2018;110390;110420;110390;110410
28.11.2018;110410;110460;110350;110380
28.11.2018;110380;110410;110340;110340
28.11.2018;110340;110340;110270;110290
28.11.2018;110280;110340;110260;110320
28.11.2018;110340;110380;110310;110330
28.11.2018;110340;110340;110220;110230
28.11.2018;110240;110310;110210;110250
28.11.2018;110250;110260;110120;110140
28.11.2018;110140;110250;110130;110240
28.11.2018;110240;110260;110190;110230
28.11.2018;110230;110240;110200;110220
28.11.2018;110230;110270;110160;110180
28.11.2018;110180;110190;110120;110150
28.11.2018;110140;110150;109860;109940
28.11.2018;109930;110040;109870;110010
28.11.2018;110020;110040;109980;110000
28.11.2018;110000;110100;109960;110090
28.11.2018;110090;110120;110080;110090
28.11.2018;110080;110160;110060;110150
28.11.2018;110140;110160;110070;110090
28.11.2018;110080;110080;109930;109990
28.11.2018;109990;110010;109910;109950
28.11.2018;109960;110040;109960;110010
28.11.2018;110000;110070;109970;110050
28.11.2018;110050;110050;109900;109950
28.11.2018;109950;110010;109950;110010
28.11.2018;110000;110020;109960;109990
28.11.2018;109990;110060;109990;110020
28.11.2018;110020;110030;110000;110020
28.11.2018;110010;110050;109990;109990
28.11.2018;110000;110020;109960;109960
28.11.2018;109960;110010;109940;109940
28.11.2018;109950;109990;109920;109930
28.11.2018;109940;109950;109860;109880
28.11.2018;109880;109930;109830;109910
28.11.2018;109900;109950;109840;109920
28.11.2018;109910;110000;109890;109960
28.11.2018;109960;110000;109950;109970
28.11.2018;109970;109970;109940;109940
28.11.2018;109950;109980;109910;109970
28.11.2018;109980;109980;109890;109890
28.11.2018;109880;109910;109870;109910
28.11.2018;109900;109910;109810;109880
28.11.2018;109870;109920;109830;109910
28.11.2018;109920;109960;109890;109930
28.11.2018;109920;109980;109910;109980
28.11.2018;109980;109990;109890;109910
28.11.2018;109920;109970;109920;109940
28.11.2018;109930;110050;109920;110050
28.11.2018;110040;110070;110010;110050
28.11.2018;110050;110060;109990;110010
28.11.2018;110000;110040;109990;110040
28.11.2018;110040;110060;109980;110000
28.11.2018;109990;109990;109860;109870
28.11.2018;109870;109880;109770;109860
28.11.2018;109870;109880;109760;109770
28.11.2018;109790;109860;109770;109820
28.11.2018;109820;109860;109800;109820
28.11.2018;109810;109810;109740;109760
28.11.2018;109770;109770;109730;109760
28.11.2018;109750;109850;109730;109850
28.11.2018;109840;109840;109760;109770
28.11.2018;109760;109810;109760;109760
28.11.2018;109760;109820;109750;109820
28.11.2018;109820;109850;109810;109830
28.11.2018;109820;109850;109810;109810
28.11.2018;109810;109850;109800;109850
28.11.2018;109850;109930;109830;109930
28.11.2018;109920;109960;109910;109960
28.11.2018;109960;109960;109870;109880
28.11.2018;109880;109930;109880;109920
28.11.2018;109920;109930;109870;109890
28.11.2018;109900;109910;109870;109890
28.11.2018;109910;109910;109790;109790
28.11.2018;109800;109820;109710;109720
28.11.2018;109710;109730;109610;109630
28.11.2018;109630;109690;109610;109640
28.11.2018;109640;109650;109440;109520
28.11.2018;109520;109580;109500;109560
28.11.2018;109550;109570;109320;109340
28.11.2018;109330;109460;109290;109380
28.11.2018;109380;109460;109350;109440
28.11.2018;109430;109500;109430;109480
28.11.2018;109490;109500;109440;109500
28.11.2018;109490;109500;109460;109480
28.11.2018;109480;109500;109420;109440
28.11.2018;109450;109490;109420;109430
28.11.2018;109420;109510;109380;109490
28.11.2018;109480;109520;109440;109460
28.11.2018;109460;109570;109460;109560
28.11.2018;109550;109570;109510;109530
28.11.2018;109530;109540;109430;109510
28.11.2018;109490;109510;109430;109450
28.11.2018;109450;109510;109450;109500
28.11.2018;109500;109510;109440;109480
28.11.2018;109470;109560;109460;109550
28.11.2018;109560;109560;109510;109550
28.11.2018;109560;109630;109540;109620
28.11.2018;109610;109620;109590;109600
28.11.2018;109600;109630;109590;109620
28.11.2018;109630;109660;109630;109640
28.11.2018;109640;109690;109640;109660
28.11.2018;109670;109690;109600;109640
28.11.2018;109650;109680;109630;109670
28.11.2018;109650;109700;109580;109590
28.11.2018;109600;109620;109580;109600
28.11.2018;109580;109630;109560;109570
28.11.2018;109570;109590;109560;109570
28.11.2018;109570;109590;109490;109510
28.11.2018;109520;109550;109500;109500
28.11.2018;109510;109560;109490;109530
28.11.2018;109520;109540;109440;109450
28.11.2018;109470;109500;109330;109330
28.11.2018;109330;109410;109310;109370
28.11.2018;109350;109380;109200;109210
28.11.2018;109220;109260;109170;109240
28.11.2018;109250;109320;109230;109310
28.11.2018;109310;109330;109280;109290
28.11.2018;109290;109420;109290;109410
28.11.2018;109420;109460;109380;109400
28.11.2018;109380;109420;109370;109400
28.11.2018;109410;109450;109380;109440
28.11.2018;109450;109480;109420;109480
28.11.2018;109470;109470;109380;109450
28.11.2018;109470;109670;109450;109550
28.11.2018;109550;109550;109390;109440
28.11.2018;109450;109500;109430;109480
28.11.2018;109480;109580;109480;109580
28.11.2018;109580;109640;109560;109580
28.11.2018;109580;109610;109560;109600
28.11.2018;109610;109610;109540;109600
28.11.2018;109590;109640;109590;109620
28.11.2018;109630;109780;109630;109770
28.11.2018;109770;109780;109670;109710
28.11.2018;109700;109730;109630;109640
28.11.2018;109630;109640;109500;109520
28.11.2018;109520;109560;109420;109530
28.11.2018;109520;109560;109490;109490
28.11.2018;109500;109530;109470;109490
28.11.2018;109490;109570;109470;109540
28.11.2018;109530;109620;109520;109620
28.11.2018;109610;109690;109540;109570
28.11.2018;109590;109640;109580;109610
28.11.2018;109610;109680;109560;109660
28.11.2018;109650;109700;109650;109700
28.11.2018;109700;109700;109620;109680
28.11.2018;109680;109720;109620;109710
28.11.2018;109720;109760;109700;109710
28.11.2018;109710;109750;109670;109750
28.11.2018;109760;109770;109700;109710
28.11.2018;109700;109720;109640;109680
28.11.2018;109680;109720;109670;109690
28.11.2018;109700;109770;109690;109750
28.11.2018;109750;109760;109670;109670
28.11.2018;109680;109730;109670;109680
28.11.2018;109680;109760;109670;109750
28.11.2018;109740;109740;109700;109710
28.11.2018;109720;109740;109690;109690
28.11.2018;109700;109740;109700;109730
28.11.2018;109730;109750;109720;109730
28.11.2018;109740;109760;109710;109750
28.11.2018;109750;109840;109750;109770
28.11.2018;109770;109890;109760;109840
28.11.2018;109830;109840;109760;109770
28.11.2018;109770;109780;109730;109780
28.11.2018;109770;109770;109660;109710
28.11.2018;109700;109740;109700;109710
28.11.2018;109720;109740;109700;109730
28.11.2018;109730;109810;109730;109800
28.11.2018;109810;109850;109800;109820
28.11.2018;109830;109980;109800;109940
28.11.2018;109920;109940;109840;109840
28.11.2018;109850;109890;109780;109880
28.11.2018;109900;110070;109890;110020
28.11.2018;110010;110040;109950;110040
28.11.2018;110030;110040;109890;109940
28.11.2018;109950;109960;109910;109930
28.11.2018;109930;109950;109870;109950
28.11.2018;109930;109950;109900;109940
28.11.2018;109940;109970;109920;109970
28.11.2018;109960;109980;109900;109930
28.11.2018;109920;109930;109900;109920
28.11.2018;109910;109920;109880;109890
28.11.2018;109890;109920;109880;109920
28.11.2018;109930;109930;109860;109880
28.11.2018;109890;109920;109870;109900
28.11.2018;109890;109890;109870;109890
28.11.2018;109890;109900;109860;109900
28.11.2018;109900;109960;109870;109950
28.11.2018;109960;110130;109950;110010
28.11.2018;110010;110040;109950;109980
28.11.2018;109970;110010;109950;109970
28.11.2018;109950;109970;109940;109960
28.11.2018;109970;110030;109970;110020
28.11.2018;110040;110070;110000;110010
28.11.2018;110000;110220;109950;110220
28.11.2018;110210;110220;110120;110160
28.11.2018;110170;110280;110160;110230
28.11.2018;110220;110300;110210;110300
28.11.2018;110300;110300;110250;110260
28.11.2018;110270;110310;110240;110270
28.11.2018;110270;110300;110240;110250
28.11.2018;110240;110260;110210;110220
28.11.2018;110210;110230;110130;110130
28.11.2018;110140;110150;110100;110120
28.11.2018;110120;110130;110090;110120
28.11.2018;110120;110170;110110;110150
28.11.2018;110170;110240;110140;110200
28.11.2018;110200;110240;110170;110240
28.11.2018;110230;110240;110140;110170
28.11.2018;110180;110180;110110;110120
28.11.2018;110120;110130;110090;110110
28.11.2018;110110;110220;110110;110200
28.11.2018;110200;110200;110170;110170
28.11.2018;110180;110180;110120;110120
28.11.2018;110120;110120;110050;110060
28.11.2018;110060;110090;110040;110050
28.11.2018;110050;110090;110040;110070
28.11.2018;110050;110060;109990;110020
28.11.2018;110040;110070;110020;110060
28.11.2018;110050;110050;110000;110000
28.11.2018;110010;110020;109960;109960
28.11.2018;109970;110030;109970;110000
28.11.2018;110010;110010;109970;109980
28.11.2018;109990;110080;109990;110080
28.11.2018;110080;110240;110070;110190
28.11.2018;110200;110210;110160;110190
28.11.2018;110190;110240;110160;110230
28.11.2018;110220;110260;110170;110260
28.11.2018;110260;110280;110220;110250
28.11.2018;110260;110270;110220;110250
28.11.2018;110250;110260;110220;110240
28.11.2018;110220;110280;110200;110280
28.11.2018;110280;110370;110260;110300
28.11.2018;110310;110320;110230;110240
28.11.2018;110260;110290;110250;110270
28.11.2018;110270;110290;110190;110210
28.11.2018;110220;110220;110170;110190
28.11.2018;110200;110230;110170;110170
28.11.2018;110180;110180;110140;110160
28.11.2018;110150;110180;110110;110160
28.11.2018;110150;110220;110140;110210
28.11.2018;110210;110220;110170;110200
28.11.2018;110200;110280;110200;110250
28.11.2018;110260;110310;110250;110300
28.11.2018;110300;110370;110300;110340
28.11.2018;110350;110390;110340;110360
28.11.2018;110370;110390;110320;110360
28.11.2018;110360;110430;110360;110410
28.11.2018;110430;110450;110360;110370
28.11.2018;110390;110390;110290;110290
28.11.2018;110300;110350;110290;110330
28.11.2018;110340;110440;110330;110420
28.11.2018;110420;110430;110360;110410
28.11.2018;110410;110540;110380;110500
28.11.2018;110500;110530;110430;110440
28.11.2018;110440;110450;110340;110350
28.11.2018;110350;110370;110320;110370
28.11.2018;110370;110380;110320;110340
28.11.2018;110330;110390;110330;110380
28.11.2018;110390;110390;110320;110340
28.11.2018;110350;110390;110290;110310
28.11.2018;110310;110740;110310;110690
28.11.2018;110690;110980;110680;110910
28.11.2018;110910;111120;110850;111020
28.11.2018;111020;111220;111020;111040
28.11.2018;111030;111080;110980;111020
28.11.2018;111020;111040;110920;110930
28.11.2018;110930;110990;110910;110950
28.11.2018;110960;111080;110950;111030
28.11.2018;111030;111050;110780;110830
28.11.2018;110830;110850;110760;110830
28.11.2018;110820;110880;110770;110790
28.11.2018;110800;110940;110770;110930
28.11.2018;110920;110930;110850;110860
28.11.2018;110870;110980;110870;110960
28.11.2018;110970;111000;110940;110970
28.11.2018;110970;110970;110880;110920
28.11.2018;110910;110950;110770;110920
28.11.2018;110920;110920;110860;110880
28.11.2018;110880;110940;110860;110920
28.11.2018;110920;110970;110910;110930
28.11.2018;110930;110970;110900;110900
28.11.2018;110910;110930;110890;110900
28.11.2018;110900;110930;110870;110920
28.11.2018;110920;111000;110870;110880
28.11.2018;110890;110890;110830;110870
28.11.2018;110870;110910;110840;110900
28.11.2018;110860;110900;110840;110870
28.11.2018;110860;110910;110850;110890
28.11.2018;110880;110900;110850;110880
28.11.2018;110870;110940;110820;110870
28.11.2018;110860;110900;110840;110880
28.11.2018;110860;110950;110860;110950
28.11.2018;110950;110950;110860;110900
28.11.2018;110900;110920;110870;110880
28.11.2018;110880;110900;110820;110830
28.11.2018;110820;110840;110760;110760
28.11.2018;110760;110800;110740;110780
28.11.2018;110770;110790;110700;110710
28.11.2018;110710;110780;110710;110740
28.11.2018;110740;110790;110720;110790
28.11.2018;110770;110770;110730;110760
28.11.2018;110760;110780;110720;110760
28.11.2018;110770;110780;110730;110750
28.11.2018;110740;110790;110730;110790
28.11.2018;110780;110820;110770;110800
28.11.2018;110810;110870;110800;110850
28.11.2018;110840;110920;110830;110860
28.11.2018;110860;110870;110830;110850
28.11.2018;110840;110860;110800;110800
28.11.2018;110800;110850;110790;110820
28.11.2018;110820;110830;110790;110800
28.11.2018;110790;110800;110730;110750
28.11.2018;110750;110790;110730;110760
28.11.2018;110760;110790;110730;110750
28.11.2018;110770;110770;110710;110730
28.11.2018;110730;110810;110710;110750
28.11.2018;110740;110750;110670;110690
28.11.2018;110690;110700;110640;110650
28.11.2018;110650;110690;110630;110690
28.11.2018;110700;110710;110530;110560
28.11.2018;110550;110590;110510;110540
28.11.2018;110530;110600;110520;110570
28.11.2018;110570;110610;110560;110590
28.11.2018;110580;110590;110500;110570
28.11.2018;110580;110640;110580;110580
28.11.2018;110600;110740;110600;110720
28.11.2018;110720;110800;110700;110700
28.11.2018;110700;110710;110650;110700
28.11.2018;110690;110710;110610;110630
28.11.2018;110610;110660;110610;110640
28.11.2018;110630;110660;110610;110650
28.11.2018;110650;110650;110590;110620
28.11.2018;110620;110690;110590;110660
28.11.2018;110650;110790;110650;110780
28.11.2018;110770;110840;110740;110820
28.11.2018;110820;110870;110780;110850
28.11.2018;110850;110870;110800;110820
28.11.2018;110820;110850;110780;110810
28.11.2018;110810;110870;110800;110840
28.11.2018;110840;110850;110740;110770
28.11.2018;110770;110770;110710;110760
28.11.2018;110760;110820;110750;110790
28.11.2018;110780;110820;110770;110810
28.11.2018;110820;110900;110790;110890
28.11.2018;110880;110950;110870;110900
28.11.2018;110900;110930;110820;110840
28.11.2018;110830;110850;110800;110810
28.11.2018;110810;110890;110800;110870
28.11.2018;110860;110920;110850;110910
28.11.2018;110910;110960;110850;110850
28.11.2018;110850;110870;110720;110760
28.11.2018;110760;110820;110740;110810
28.11.2018;110810;110910;110800;110900
28.11.2018;110880;110900;110800;110800
28.11.2018;110800;110840;110790;110790
28.11.2018;110780;110860;110760;110850
28.11.2018;110870;110880;110820;110820
28.11.2018;110820;110870;110820;110840
28.11.2018;110850;110870;110810;110840
28.11.2018;110830;110880;110830;110870
28.11.2018;110870;110870;110800;110830
28.11.2018;110810;110840;110810;110840
28.11.2018;110830;110830;110760;110770
28.11.2018;110770;110840;110770;110830
28.11.2018;110840;110860;110820;110860
28.11.2018;110860;110860;110740;110750
28.11.2018;110740;110860;110730;110850
28.11.2018;110860;110860;110760;110780
28.11.2018;110800;110820;110770;110800
28.11.2018;110800;110860;110790;110840
28.11.2018;110830;110860;110810;110830
28.11.2018;110820;110900;110810;110900
28.11.2018;110910;110930;110870;110900
28.11.2018;110900;110990;110880;110980
28.11.2018;110980;111060;110920;110940
28.11.2018;110950;110960;110890;110910
28.11.2018;110910;110980;110910;110930
28.11.2018;110930;110990;110910;110980
28.11.2018;110990;111120;110960;111100
28.11.2018;111100;111270;111090;111260
28.11.2018;111240;111350;111230;111320
28.11.2018;111300;111340;111220;111290
28.11.2018;111300;111310;111230;111270
28.11.2018;111280;111290;111140;111170
28.11.2018;111160;111190;111100;111120
28.11.2018;111120;111140;111060;111080
28.11.2018;111070;111140;111060;111090
28.11.2018;111100;111100;110980;110990
28.11.2018;111000;111080;110960;110980
28.11.2018;110990;111000;110820;110870
28.11.2018;110870;110880;110770;110830
28.11.2018;110830;110920;110820;110890
28.11.2018;110880;110930;110850;110850
28.11.2018;110860;110960;110840;110950
28.11.2018;110950;110960;110870;110940
28.11.2018;110940;110970;110900;110900
28.11.2018;110910;110960;110860;110920
28.11.2018;110930;110980;110850;110870
28.11.2018;110870;110890;110830;110830
28.11.2018;110830;110860;110790;110860
28.11.2018;110840;110850;110790;110820
28.11.2018;110820;110820;110740;110740
28.11.2018;110750;110830;110740;110800
28.11.2018;110800;110890;110740;110850
28.11.2018;110840;110910;110810;110860
28.11.2018;110860;110880;110780;110850
28.11.2018;110850;110880;110810;110830
28.11.2018;110840;110850;110770;110780
28.11.2018;110790;110820;110710;110730
28.11.2018;110720;110810;110720;110770
28.11.2018;110770;110790;110650;110720
28.11.2018;110720;110780;110710;110770
28.11.2018;110770;110800;110760;110790
28.11.2018;110770;110790;110700;110740
28.11.2018;110740;110740;110670;110700
28.11.2018;110690;110740;110670;110730
28.11.2018;110710;110760;110670;110750
28.11.2018;110750;110870;110740;110870
28.11.2018;110860;110910;110850;110890
28.11.2018;110870;110960;110840;110860
28.11.2018;110850;110860;110740;110760
28.11.2018;110750;110810;110740;110790
28.11.2018;110790;110820;110780;110810
28.11.2018;110810;110820;110770;110780
28.11.2018;110770;110770;110710;110730
28.11.2018;110720;110760;110720;110760
28.11.2018;110760;110780;110720;110740
28.11.2018;110740;110770;110710;110740
28.11.2018;110730;110760;110690;110750
28.11.2018;110740;110800;110680;110730
28.11.2018;110720;110750;110680;110700
28.11.2018;110680;110770;110640;110760
28.11.2018;110770;110880;110760;110800
28.11.2018;110800;110800;110640;110680
28.11.2018;110680;110810;110670;110710
28.11.2018;110720;110720;110540;110610
28.11.2018;110590;110600;110510;110540
28.11.2018;110530;110630;110450;110610
28.11.2018;110590;110780;110530;110780
28.11.2018;110780;110800;110720;110740
28.11.2018;110740;110770;110660;110740
28.11.2018;110740;110790;110680;110750
28.11.2018;110750;110750;110640;110730
28.11.2018;110720;110940;110630;110940
28.11.2018;110930;111080;110900;110930
28.11.2018;110930;110970;110850;110970
28.11.2018;110950;110980;110920;110960
28.11.2018;110950;110980;110860;110890
28.11.2018;110860;110950;110800;110850
28.11.2018;110840;111180;110830;110940
28.11.2018;110930;110960;110820;110960
28.11.2018;110940;110960;110870;110940
28.11.2018;110930;110940;110890;110890
28.11.2018;110890;110980;110890;110910
28.11.2018;110910;111040;110880;111030
28.11.2018;111020;111040;110940;110990
28.11.2018;111000;111080;111000;111080
28.11.2018;111090;111120;111010;111060
28.11.2018;111060;111080;111030;111050
28.11.2018;111060;111130;111050;111090
28.11.2018;111100;111230;111080;111160
28.11.2018;111160;111200;111140;111180
28.11.2018;111200;111200;111130;111130
28.11.2018;111140;111160;111080;111110
28.11.2018;111090;111100;111020;111050
28.11.2018;111050;111060;111010;111040
28.11.2018;111030;111100;111030;111100
28.11.2018;111110;111120;111070;111080
28.11.2018;111090;111130;111080;111090
28.11.2018;111070;111080;111010;111040
28.11.2018;111040;111080;111020;111040
28.11.2018;111050;111060;110970;111000
28.11.2018;110990;111000;110930;110990
28.11.2018;110990;111030;110940;111010
28.11.2018;111000;111040;110990;111000
28.11.2018;111020;111120;111020;111120
28.11.2018;111130;111280;111130;111250
28.11.2018;111260;111400;111260;111290
28.11.2018;111280;111340;111220;111320
28.11.2018;111320;111360;111270;111340
28.11.2018;111360;111360;111300;111320
28.11.2018;111320;111380;111280;111330
28.11.2018;111330;111340;111290;111300
28.11.2018;111300;111300;111210;111210
28.11.2018;111220;111250;111170;111220
28.11.2018;111210;111260;111210;111230
28.11.2018;111220;111230;111180;111200
28.11.2018;111180;111240;111180;111230
28.11.2018;111220;111220;111080;111100
28.11.2018;111100;111160;111070;111100
28.11.2018;111100;111190;111100;111170
28.11.2018;111190;111210;111140;111180
28.11.2018;111190;111220;111150;111150
28.11.2018;111160;111250;111160;111180
28.11.2018;111210;111230;111130;111130
28.11.2018;111130;111170;111120;111140
28.11.2018;111130;111140;111090;111090
28.11.2018;111100;111110;111070;111090
28.11.2018;111090;111140;111090;111110
28.11.2018;111100;111100;111070;111100
28.11.2018;111100;111130;111090;111100
